ds,yhat,yhat_lower,yhat_upper,Category
2016-07-28,23.927525061121525,17.543927458943497,30.470638715886018,Cleats
2016-07-29,24.1116391175527,17.81659162586626,30.477407415256945,Cleats
2016-07-30,23.931413107558313,17.446048840360543,30.580622276339305,Cleats
2016-07-31,24.226537392648737,17.242618964491534,30.436914412051234,Cleats
2016-08-01,24.72851735454106,18.161334941230013,31.243893065011147,Cleats
2016-08-02,23.572362539760462,17.19780663695119,30.449750855239504,Cleats
2016-08-03,24.85858540339432,18.49696826537884,31.723457443335885,Cleats
2016-08-04,24.355733595923486,17.55296804418142,30.631458849172613,Cleats
2016-08-05,24.545760148246703,18.015430832002448,31.081689200358632,Cleats
2016-08-06,24.36171119712403,18.108455762540036,30.570916955364776,Cleats
2016-08-07,24.64397220558306,17.835282168619006,31.067461352360954,Cleats
2016-08-08,25.125087603788437,18.400094078728728,31.49299968632225,Cleats
2016-08-09,23.941469019729357,17.412728985805906,30.755716199811573,Cleats
2016-08-10,25.194502727375532,18.328602632014352,31.63714299857311,Cleats
2016-08-11,24.65464852632101,18.303436383175313,31.112954933109307,Cleats
2016-08-12,24.80507148767049,17.85782949100755,31.617930696968497,Cleats
2016-08-13,24.580439779977695,18.1412855411484,30.759172853184744,Cleats
2016-08-14,24.822512149647206,18.919143341880023,31.392545305858853,Cleats
2016-08-15,25.26525443013382,18.499631855608776,31.94060472389729,Cleats
2016-08-16,24.046563188086047,18.050966488462155,30.55657930312297,Cleats
2016-08-17,25.268486336181084,18.84169476603304,31.411085359857303,Cleats
2016-08-18,24.702900934953437,18.594225101544133,31.55267431633261,Cleats
2016-08-19,24.83342623406606,18.411918083411695,31.65202322132503,Cleats
2016-08-20,24.595358091620323,18.436688299912007,31.52461041523459,Cleats
2016-08-21,24.830630153729214,18.256531880269304,31.337107775334,Cleats
2016-08-22,25.273264664985362,18.754598958557896,31.361530103547263,Cleats
2016-08-23,24.061152890082234,17.75177670634523,30.58861215963893,Cleats
2016-08-24,25.295433027503734,18.48801204383465,32.15456001034588,Cleats
2016-08-25,24.747792641403215,18.570501266086822,31.093805703191965,Cleats
2016-08-26,24.900709051623934,18.495784007872196,31.54177813541171,Cleats
2016-08-27,24.688565529233333,18.00353836738415,31.598559461154256,Cleats
2016-08-28,24.952029312621384,18.883237273567968,31.2329771584751,Cleats
2016-08-29,25.42387670663966,19.026986590131212,31.659441973739447,Cleats
2016-08-30,24.24086610990015,17.069133417729372,30.62380348439643,Cleats
2016-08-31,25.50230401694928,18.965209617392734,31.694313260528475,Cleats
2016-09-01,24.978997081567734,18.4137310959172,31.23715558018686,Cleats
2016-09-02,25.151838485862392,18.505243261260624,31.311952150511132,Cleats
2016-09-03,24.95406915013178,18.417426255065948,31.194720565803934,Cleats
2016-09-04,25.22522217399822,18.883320061778246,31.50708337308512,Cleats
2016-09-05,25.69717509661549,18.83406614057432,32.01288380275122,Cleats
2016-09-06,24.50616957873236,18.118506327937986,30.82637380088194,Cleats
2016-09-07,25.750491582622978,19.325811745965073,32.1655943941474,Cleats
2016-09-08,25.20115998631391,18.748338611384067,31.831535996031217,Cleats
2016-09-09,25.338707411222252,19.109060895161388,32.19855257028894,Cleats
2016-09-10,25.096745741002117,18.52336388170896,31.640243421160477,Cleats
2016-09-11,25.31509003803544,18.756007353132855,31.66380920286481,Cleats
2016-09-12,25.726328484201467,19.40820981886535,32.52659933006251,Cleats
2016-09-13,24.46784209962618,18.00034889152513,31.052161639054738,Cleats
2016-09-14,25.638511791661216,18.547518061736938,31.944184027350357,Cleats
2016-09-15,25.011187216027672,18.60944712403955,30.9364118898538,Cleats
2016-09-16,25.067539911235432,18.317047988994155,31.50280418638556,Cleats
2016-09-17,24.742891016162744,18.057361271723597,30.61676732606594,Cleats
2016-09-18,24.878610366840604,18.54993402271132,31.84237085160147,Cleats
2016-09-19,25.209028414407037,19.032927170494467,32.44709097555557,Cleats
2016-09-20,23.873477587774044,17.71340775920793,30.50278426391422,Cleats
2016-09-21,24.972004529336402,18.556991330228236,31.33891983890556,Cleats
2016-09-22,24.279603383426068,18.207273190767758,30.760802717131984,Cleats
2016-09-23,24.27913163398751,17.699251711006315,30.898478254859956,Cleats
2016-09-24,23.907396835296232,17.547388317453958,30.185877442082344,Cleats
2016-09-25,24.00683416926436,17.33107570222166,30.181592759515613,Cleats
2016-09-26,24.31276998135761,18.156974249041745,30.28939564202959,Cleats
2016-09-27,22.965500534617785,17.11249438608795,29.8617800459692,Cleats
2016-09-28,24.06503089152934,17.254227138090073,30.32098425271293,Cleats
2016-09-29,23.38709927691791,17.319017651610963,29.634994373308288,Cleats
2016-09-30,23.41418681314972,17.030095279320143,29.742143767381208,Cleats
2016-10-01,23.082898265309236,16.604814716151274,29.668047356837622,Cleats
2016-10-02,23.23495604529782,16.428028715695394,30.07829576958454,Cleats
2016-10-03,23.60485545326862,17.39558770855225,30.334144663327965,Cleats
2016-10-04,22.332022086524457,15.771880277504367,28.85768712247172,Cleats
2016-10-05,23.51461886106012,16.51317822502807,30.199406204006944,Cleats
2016-10-06,22.92740223370693,16.903386043995646,30.05279200490594,Cleats
2016-10-07,23.05086497984376,16.906882836210528,29.904443934352805,Cleats
2016-10-08,22.819947590045018,16.5744782961742,29.01765903841229,Cleats
2016-10-09,23.074382027089477,16.070751582052225,29.372587466051122,Cleats
2016-10-10,23.546767912105494,17.164224614698494,29.41722638933403,Cleats
2016-10-11,22.374833115960932,16.607381537563008,29.196616521511384,Cleats
2016-10-12,23.654328198710807,17.281325452959376,30.15406371024459,Cleats
2016-10-13,23.158728099475077,16.82776599742784,29.634606392652678,Cleats
2016-10-14,23.36651560674463,17.154512362735705,30.627612756767903,Cleats
2016-10-15,23.21122493055248,16.507768711441482,29.681917489894037,Cleats
2016-10-16,23.531130579559207,16.914673270814337,30.12032249568554,Cleats
2016-10-17,24.057733808515536,17.963143717806116,29.91064348739434,Cleats
2016-10-18,22.92810988779245,16.320989245261213,29.32919662064244,Cleats
2016-10-19,24.236867991546568,17.418343893359754,30.562600912458812,Cleats
2016-10-20,23.757671397199147,17.226007976101652,30.076201345186366,Cleats
2016-10-21,23.96863026791607,17.15208696709659,30.4611371359124,Cleats
2016-10-22,23.803642276294276,17.770541462381733,30.137164381072022,Cleats
2016-10-23,24.10138847635023,17.71688862414082,30.707092277977512,Cleats
2016-10-24,24.594189696846648,18.170863451328668,30.98452077863577,Cleats
2016-10-25,23.420398839028522,17.34654094418872,29.851450691036632,Cleats
2016-10-26,24.675384113408487,18.222894061417403,31.468231953488786,Cleats
2016-10-27,24.134826093140337,17.62475751288205,30.699026608102354,Cleats
2016-10-28,24.278179484266385,17.511431101007435,30.58627458163394,Cleats
2016-10-29,24.04127266918925,17.547861788818036,30.687009941376463,Cleats
2016-10-30,24.264575452927954,17.74032078534292,30.647241786464853,Cleats
2016-10-31,24.682394051802316,18.063404920909186,31.019818091520005,Cleats
2016-11-01,23.435281523700894,16.740504692787603,30.06649673648609,Cleats
2016-11-02,24.620022508221627,17.864463227597888,31.415357653193347,Cleats
2016-11-03,24.01469083465846,17.495152605164275,30.0383060418998,Cleats
2016-11-04,24.100169910748395,17.435483604769896,30.20716300703807,Cleats
2016-11-05,23.814007011735768,17.269265628662037,30.212343383023494,Cleats
2016-11-06,23.997955061346907,18.059485213251012,30.76861093529436,Cleats
2016-11-07,24.387477457782527,18.151029112097074,31.032681946693224,Cleats
2016-11-08,23.124307019700968,16.906957074205874,29.989049697163644,Cleats
2016-11-09,24.305322225061683,17.812557115817008,30.767389769527142,Cleats
2016-11-10,23.709469814510218,17.31964697043423,30.050791591665917,Cleats
2016-11-11,23.817324021529522,17.47959774610796,30.032665664337586,Cleats
2016-11-12,23.56627426510017,16.84421568266117,30.147261305584173,Cleats
2016-11-13,23.797349510227946,17.448858770820767,29.831971377313458,Cleats
2016-11-14,24.245172460920948,17.362643821902395,30.419672221956436,Cleats
2016-11-15,23.050495776975886,16.071654945809268,29.519788699471516,Cleats
2016-11-16,24.308174194865842,17.824108879965333,30.54625106439019,Cleats
2016-11-17,23.796036678325148,17.144862539921238,30.323479383250238,Cleats
2016-11-18,23.992420725658334,17.791673887441107,30.148468740173254,Cleats
2016-11-19,23.832804319198033,17.981652648687312,30.28901545539515,Cleats
2016-11-20,24.155927139545724,17.042470065829466,30.547762454196477,Cleats
2016-11-21,24.694204578486836,18.1498488958759,31.36745842637441,Cleats
2016-11-22,23.586380269118212,17.603732779287572,30.347082169683468,Cleats
2016-11-23,24.924513912793245,18.72732926518701,30.98884322581315,Cleats
2016-11-24,24.48486156034773,17.91061828925576,31.6392876671415,Cleats
2016-11-25,24.743400700471874,17.607162766502118,30.767701484146244,Cleats
2016-11-26,24.633915223105493,18.269118912083258,30.918698202456962,Cleats
2016-11-27,24.99341498143501,18.434872062647976,31.544232623485243,Cleats
2016-11-28,25.55300368743812,18.997977514820267,32.01468695637679,Cleats
2016-11-29,24.450634371974136,18.278721043060404,30.967357853979166,Cleats
2016-11-30,25.777092232618987,19.677272080746327,32.11388039032229,Cleats
2016-12-01,25.30885536101306,19.070586788375053,32.26712267926385,Cleats
2016-12-02,25.521576387564938,18.07730787298395,31.923818258377068,Cleats
2016-12-03,25.3495803028583,18.514924151566763,32.396438904779146,Cleats
2016-12-04,25.630537030582367,19.448946610891557,32.23159183173023,Cleats
2016-12-05,26.096733566019235,19.58588513864767,32.618716277924925,Cleats
2016-12-06,24.88787941493423,18.38673873339336,31.64108728813774,Cleats
2016-12-07,26.09602928444617,19.5952929618988,32.28051212185598,Cleats
2016-12-08,25.50036801023763,18.80021402822502,32.188208739539164,Cleats
2016-12-09,25.578592616159824,19.30607768769976,31.82733229698772,Cleats
2016-12-10,25.26776836302012,18.641507260679152,31.444944476034586,Cleats
2016-12-11,25.408202093138986,19.256776988401825,32.07368021027399,Cleats
2016-12-12,25.735070323341688,19.03822402307777,32.39988315450697,Cleats
2016-12-13,24.391231298024838,17.619459843566723,30.700559404928452,Cleats
2016-12-14,25.471050113246825,19.42087916899362,31.99247561718109,Cleats
2016-12-15,24.757077550818604,18.101763017828727,31.216491986620632,Cleats
2016-12-16,24.729309924293847,18.619381712031792,31.167336977180277,Cleats
2016-12-17,24.327389100173285,17.866703524663375,30.47071900625553,Cleats
2016-12-18,24.393671617213087,17.446078796134877,30.693363133264157,Cleats
2016-12-19,24.665216800661835,18.169268704687767,31.429114797521926,Cleats
2016-12-20,23.286618918894135,17.07459566022799,29.69761600487128,Cleats
2016-12-21,24.352757501362536,17.590869289376208,30.43938712937332,Cleats
2016-12-22,23.64740187936819,16.28969148938574,30.48531775236623,Cleats
2016-12-23,23.65038896980458,17.459924932297007,30.193126206199207,Cleats
2016-12-24,23.301215355909775,16.8258924426599,29.41578444394102,Cleats
2016-12-25,23.441356872254623,17.152524947920746,30.04254635806999,Cleats
2016-12-26,23.806677325976935,18.07235415910766,30.25311143438285,Cleats
2016-12-27,22.540345820324276,16.26353112642853,28.809353374091458,Cleats
2016-12-28,23.734580474818227,16.846348292410838,30.0243050796519,Cleats
2016-12-29,23.171248556866825,16.82961366339628,29.55858164368747,Cleats
2016-12-30,23.327032223708592,16.347786068039053,29.55764921227234,Cleats
2016-12-31,23.138481243510284,16.517789580136256,29.195096322737406,Cleats
2017-01-01,23.443648609839705,16.853900577785858,30.040932487088053,Cleats
2017-01-02,23.974980875026368,17.178957232716332,30.42001758005588,Cleats
2017-01-03,22.872375616379006,16.467974665633484,29.42672769668929,Cleats
2017-01-04,24.223966141861517,17.725947712966725,30.836694940109595,Cleats
2017-01-05,23.80875618135535,17.383799950975504,29.961305866055856,Cleats
2017-01-06,24.09980289150223,17.784178258780265,30.691664255187877,Cleats
2017-01-07,24.03074900895386,17.721614221853823,30.724757656887505,Cleats
2017-01-08,24.436782149344772,17.23560486562428,30.463071479096232,Cleats
2017-01-09,25.04800289073172,18.135777267377335,31.452043432254698,Cleats
2017-01-10,24.00256144360916,17.510903991342932,30.532636909235848,Cleats
2017-01-11,25.386587419151784,18.55783941139359,31.732731162825306,Cleats
2017-01-12,24.978705349207804,18.709143445708786,31.688368348984685,Cleats
2017-01-13,25.251197769592675,18.644793112072218,31.997184002303925,Cleats
2017-01-14,25.13799233949831,18.820715588951412,31.64155751768483,Cleats
2017-01-15,25.47485025588547,19.139267686479272,32.23257513361999,Cleats
2017-01-16,25.993160726551494,18.919555229929053,32.56749647185051,Cleats
2017-01-17,24.83318698778893,18.765322596875404,31.362732769956345,Cleats
2017-01-18,26.082683387069448,19.307640312991296,32.510965479182275,Cleats
2017-01-19,25.523652574193296,19.14689192405501,32.117168373613694,Cleats
2017-01-20,25.631148380899216,19.34870669811097,31.972090681877848,Cleats
2017-01-21,25.342738087922196,18.82880456386349,31.70180161299849,Cleats
2017-01-22,25.49779818665725,19.057129206827533,32.26827570986524,Cleats
2017-01-23,25.831681063234267,19.40740254373434,32.6134291656479,Cleats
2017-01-24,24.488948913622473,18.084252622239802,31.261338408370865,Cleats
2017-01-25,25.560767204766496,19.33106843546281,32.336930415605885,Cleats
2017-01-26,24.83371828912796,18.461737553392915,31.285980665891785,Cleats
2017-01-27,24.786257140397872,18.083101071278694,31.78939516855843,Cleats
2017-01-28,24.359628228939762,18.020424810689285,30.80221794992704,Cleats
2017-01-29,24.39626139037838,17.466125939548068,30.780265558427132,Cleats
2017-01-30,24.63431711486111,18.18519790827096,31.692537170808073,Cleats
2017-01-31,23.220928408264484,16.680281446912335,29.506292600597536,Cleats
2017-02-01,24.248404032659735,17.433295412794543,31.12469758951962,Cleats
2017-02-02,23.505144677589474,16.712071145055393,29.865596713788026,Cleats
2017-02-03,23.469809488941646,16.68659147358135,29.993984969832056,Cleats
2017-02-04,23.083756075412253,16.7346174955218,29.320870932006876,Cleats
2017-02-05,23.18861410881645,16.83356866053633,29.44683467575245,Cleats
2017-02-06,23.521294230177784,17.04109407569089,29.760745164332832,Cleats
2017-02-07,22.22732834523605,15.201725914248506,28.391407821850702,Cleats
2017-02-08,23.395976548468184,16.78489238834396,30.01019516507889,Cleats
2017-02-09,22.813341007207942,15.904086066252049,29.091204546804466,Cleats
2017-02-10,22.95433747553891,16.047273164944606,29.642512360597735,Cleats
2017-02-11,22.75674944376084,16.047958022797427,29.045980609259075,Cleats
2017-02-12,23.058065138468663,16.736612384020205,29.923242687105585,Cleats
2017-02-13,23.59102831797889,16.81723206573618,30.48004614592179,Cleats
2017-02-14,22.497145976263774,15.635106740563225,28.860678258309875,Cleats
2017-02-15,23.860756935111667,17.29647953814095,30.569565655780167,Cleats
2017-02-16,23.464388986788588,17.0988699831872,29.693436327549527,Cleats
2017-02-17,23.77856734195117,17.348290839631794,30.062087685793795,Cleats
2017-02-18,23.737500422826386,17.40133973505613,29.875348889329562,Cleats
2017-02-19,24.175182816185675,17.778723990937117,30.807034631426156,Cleats
2017-02-20,24.821475399091717,18.737491575176268,31.35952463674951,Cleats
2017-02-21,23.81575299793885,17.327065725206978,29.965619150199576,Cleats
2017-02-22,25.239892862802073,18.534509700499562,31.736310580166048,Cleats
2017-02-23,24.87581986345513,18.37727841359716,31.03666844493195,Cleats
2017-02-24,25.193084491932947,18.855967430866816,31.339583048282744,Cleats
2017-02-25,25.126102286070893,19.05789952126975,31.542420942294974,Cleats
2017-02-26,25.509435895039267,18.854683488490437,32.215256440997166,Cleats
2017-02-27,26.07431090217199,20.136936041171456,32.45225697944329,Cleats
2017-02-28,24.962305212977785,18.57029516252981,31.792241493669504,Cleats
2017-03-01,26.25715692184444,19.75447067905663,32.627515438200604,Cleats
2017-03-02,25.744397199254287,19.340148440040892,31.99177015278101,Cleats
2017-03-03,25.896600014517873,19.130832838250768,32.64921196080686,Cleats
2017-03-04,25.65208223134951,19.29670723354651,31.770303083677444,Cleats
2017-03-05,25.84927894364926,19.55051790385191,32.848217162504625,Cleats
2017-03-06,26.223618344016284,19.866035435486246,32.83894490587802,Cleats
2017-03-07,24.921187239750566,18.30700725003041,31.051871430228296,Cleats
2017-03-08,26.02930535723216,19.577226599223067,32.244449306365745,Cleats
2017-03-09,25.338206905376662,18.92679656175447,31.48531255488841,Cleats
2017-03-10,25.32393790005384,18.53145924210363,31.36538100419003,Cleats
2017-03-11,24.92850830567685,18.866477301159396,31.61571458647223,Cleats
2017-03-12,24.993367726326763,17.745690366618582,31.214362444452213,Cleats
2017-03-13,25.256661951464185,18.688042161698718,31.72822572945525,Cleats
2017-03-14,23.866912232094553,18.059866451885288,30.55674272110841,Cleats
2017-03-15,24.912407741309366,18.9107373882443,31.333540859933027,Cleats
2017-03-16,24.18500035906026,17.625688304490453,30.564410216070083,Cleats
2017-03-17,24.160725390275203,18.003160389071493,30.64971711398736,Cleats
2017-03-18,23.781490938439834,17.618418475013833,30.24700257153628,Cleats
2017-03-19,23.887746442866668,16.997945420329703,30.006601100746412,Cleats
2017-03-20,24.216218428621453,17.81014194456078,30.716744743877957,Cleats
2017-03-21,22.913703711940354,16.942096329559718,29.130299277002035,Cleats
2017-03-22,24.065380368530302,17.513776079273097,30.493859780431414,Cleats
2017-03-23,23.460813809159372,17.27636556103837,29.885194475693073,Cleats
2017-03-24,23.572394273503065,17.074790936108048,30.15331973433537,Cleats
2017-03-25,23.338649839117878,17.242140646779827,29.58587870545285,Cleats
2017-03-26,23.596185114147286,16.84617904294016,30.25162104694825,Cleats
2017-03-27,24.07796251967478,17.964977423494943,30.300606127696945,Cleats
2017-03-28,22.927263157862924,16.402526482341678,29.194669851231307,Cleats
2017-03-29,24.22495612894402,17.14937592657598,30.883565300748582,Cleats
2017-03-30,23.757740897455246,16.91599503645039,30.33430412656755,Cleats
2017-03-31,23.99441114001631,18.03070552174528,30.52272829740864,Cleats
2017-04-01,23.870785356794975,17.418516505041012,29.97016869919743,Cleats
2017-04-02,24.22089427353386,17.606773475622226,30.850801984652414,Cleats
2017-04-03,24.775771382080976,18.49751207284194,31.341485840202047,Cleats
2017-04-04,23.677531324384546,16.995703804500423,29.823428188673688,Cleats
2017-04-05,25.00553484082576,18.678665765410717,31.280379296504073,Cleats
2017-04-06,24.54679375458378,18.027762007775344,31.03808357122931,Cleats
2017-04-07,24.76997843329037,18.349339562117155,31.551834770511512,Cleats
2017-04-08,24.61187630717231,17.719062940178397,30.781412996174534,Cleats
2017-04-09,24.907733611292148,18.636828668904318,31.455388613657167,Cleats
2017-04-10,25.39045853666968,18.543067606827325,31.541422966603214,Cleats
2017-04-11,24.204720650928916,17.605362297626858,31.1864099130175,Cleats
2017-04-12,25.431917603374064,19.040431376175675,32.41540836672173,Cleats
2017-04-13,24.862653821672946,18.53061046370409,31.287869387983267,Cleats
2017-04-14,24.968409882480284,18.677235175431953,31.730049689347513,Cleats
2017-04-15,24.68945647581506,18.11980060840585,31.432150247197793,Cleats
2017-04-16,24.864289074978306,18.51042417007765,31.590777445305893,Cleats
2017-04-17,25.22919485143335,19.12315757309878,31.34301931314701,Cleats
2017-04-18,23.932338045249068,17.427917621631035,30.021277099151867,Cleats
2017-04-19,25.05750794085785,18.56156756629922,30.82516156254573,Cleats
2017-04-20,24.398665857630924,17.959531582494623,31.25250707524554,Cleats
2017-04-21,24.429286160380105,18.06852107742291,30.87680558180584,Cleats
2017-04-22,24.091750245639567,17.77586309366819,30.57066200209414,Cleats
2017-04-23,24.22591287740706,17.615346778646494,30.5991973927947,Cleats
2017-04-24,24.56908472507165,17.920023917194374,30.904411319771928,Cleats
2017-04-25,23.27016729064349,16.799655404526575,30.039777564324044,Cleats
2017-04-26,24.412255841036078,17.41581320625001,30.975298625711538,Cleats
2017-04-27,23.78933653562391,17.515879992841157,30.13783244753019,Cleats
2017-04-28,23.873386953059754,17.076014381864812,30.13677737022951,Cleats
2017-04-29,23.605341737543043,16.804286834911988,29.832093874258195,Cleats
2017-04-30,23.82288363943992,17.564045717386215,30.50384268326743,Cleats
2017-05-01,24.260933726974923,17.2396597908732,30.762609822501684,Cleats
2017-05-02,23.065924576406683,16.310610476716807,29.478957541517417,Cleats
2017-05-03,24.31734125887896,17.61759970784878,30.80200705959043,Cleats
2017-05-04,23.80664398250649,17.35197305898094,30.209774752684375,Cleats
2017-05-05,24.002193884137142,17.664362650661488,30.82653382979883,Cleats
2017-05-06,23.841844799781608,17.153046440834828,30.16023505341326,Cleats
2017-05-07,24.160000828162648,17.481857327301956,30.6626430320767,Cleats
2017-05-08,24.688642354822846,18.069038643486707,30.96128796428236,Cleats
2017-05-09,23.571751284326766,17.288629695598022,30.32718946951834,Cleats
2017-05-10,24.885789190914142,17.794031328602887,31.477065241209154,Cleats
2017-05-11,24.42082998022779,18.580577889715848,31.22188214095706,Cleats
2017-05-12,24.643281286128097,17.89760397381226,31.195457214310945,Cleats
2017-05-13,24.49005933993765,18.147085172628252,31.229066435465302,Cleats
2017-05-14,24.794857804620218,18.113720090862046,31.05766195330896,Cleats
2017-05-15,25.289643578537667,18.757074443685084,31.921396278995115,Cleats
2017-05-16,24.11915897333127,17.626566198338047,30.24917794233366,Cleats
2017-05-17,25.360254810063246,18.812922299800572,31.452516045454892,Cleats
2017-05-18,24.805145876465854,18.333312667153436,31.594518261207046,Cleats
2017-05-19,24.921837934675533,19.043048479522085,31.135118699115797,Cleats
2017-05-20,24.649795222612184,17.830767500651973,31.055495245108517,Cleats
2017-05-21,24.82533192004123,17.98454457372241,31.552004809397413,Cleats
2017-05-22,25.183493165642478,18.90317177632279,31.555781834863627,Cleats
2017-05-23,23.872555818070502,17.216742665898234,30.688260971108726,Cleats
2017-05-24,24.97214630346298,18.208574601179848,31.539202436573593,Cleats
2017-05-25,24.278558590835665,17.882969872574197,30.590336436022923,Cleats
2017-05-26,24.26283793844508,17.79224835658649,29.87001531915982,Cleats
2017-05-27,23.867904752351205,17.514721842399723,30.584099507758875,Cleats
2017-05-28,23.933045873414905,17.42934522875078,30.66528783740088,Cleats
2017-05-29,24.196171982194507,17.702679567579715,30.980106228072355,Cleats
2017-05-30,22.808322267296138,16.07077421939771,29.16973956719876,Cleats
2017-05-31,23.850586303381,17.4414594008938,30.48039725653921,Cleats
2017-06-01,23.121517232018906,16.907367495055745,29.45224459514446,Cleats
2017-06-02,23.092917459571105,16.829532339608882,29.63680311107876,Cleats
2017-06-03,22.708475417236883,16.241656904005808,28.97569779829596,Cleats
2017-06-04,22.807423071637785,16.388413992587125,29.224090183598708,Cleats
2017-06-05,23.12724426551501,17.081894992210383,29.723908544069893,Cleats
2017-06-06,21.818264079151408,15.510854254470082,28.230454579894193,Cleats
2017-06-07,22.959459710074288,16.14666454196716,29.459272374707375,Cleats
2017-06-08,22.348055871860296,15.919569545490031,29.048598756836398,Cleats
2017-06-09,22.45309931664046,15.650290577523288,29.040944794876292,Cleats
2017-06-10,22.215693068697902,15.513225972771721,28.142770627918534,Cleats
2017-06-11,22.471900341671763,16.47979605444838,28.75478359021891,Cleats
2017-06-12,22.9559776471168,16.401019420887646,29.01913458067834,Cleats
2017-06-13,21.815114543190376,15.11306407737552,28.263846770018432,Cleats
2017-06-14,23.12418950364567,16.13266146937292,29.74957048482276,Cleats
2017-06-15,22.677592503879477,16.338889694667092,29.21376257466006,Cleats
2017-06-16,22.940621294580595,16.83504171121034,29.45381828753601,Cleats
2017-06-17,22.851333279119117,16.705123516878196,29.618742769404008,Cleats
2017-06-18,23.242702864066732,17.115214646547262,30.639428749669094,Cleats
2017-06-19,23.84637316428109,17.215813753269504,30.665023730135005,Cleats
2017-06-20,22.807527045979057,16.257561067079738,29.53536976472779,Cleats
2017-06-21,24.198556568329185,17.48862993627649,30.87113077851008,Cleats
2017-06-22,23.8130699158683,17.15746904690677,30.793289301950328,Cleats
2017-06-23,24.115056334977027,17.32040797964502,30.701530576725364,Cleats
2017-06-24,24.042293739689352,17.44781768864993,30.725893663954597,Cleats
2017-06-25,24.427690378971214,18.141608907833167,30.611379374458213,Cleats
2017-06-26,25.003480608388003,18.900717978918223,31.750585993958058,Cleats
2017-06-27,23.916149187154375,17.40810785918005,30.242480900634373,Cleats
2017-06-28,25.238934709415194,18.80961622818599,32.02540429259491,Cleats
2017-06-29,24.76794174107102,18.02223787908957,31.30263499111464,Cleats
2017-06-30,24.968997665520206,18.125451497379004,31.521907345554173,Cleats
2017-07-01,24.78254351625782,18.129827612452626,31.15666935791167,Cleats
2017-07-02,25.044093443882957,18.35273025982934,31.899378216921882,Cleats
2017-07-03,25.48881558240429,18.967852919074762,31.83510493432287,Cleats
2017-07-04,24.266459523268104,17.495496014858936,30.325305674353846,Cleats
2017-07-05,25.452653663298005,18.83610649613792,32.238923454092586,Cleats
2017-07-06,24.847093319120383,18.580720109990033,31.217145197431826,Cleats
2017-07-07,24.91807166000381,18.64229379521721,30.865611566457172,Cleats
2017-07-08,24.608847613575602,18.226099505501924,31.1792342820019,Cleats
2017-07-09,24.757228614668676,17.791101535457948,31.709558834167087,Cleats
2017-07-10,25.10055335909718,18.29551423093362,31.661278985711782,Cleats
2017-07-11,23.790649954261003,17.136937646458115,30.230793442297795,Cleats
2017-07-12,24.903964525805634,18.415089872117708,31.56850409965216,Cleats
2017-07-13,24.24187139580309,17.61401962021983,30.86248320642617,Cleats
2017-07-14,24.272931631956247,18.024806226838297,30.82155805802871,Cleats
2017-07-15,23.940797531202016,18.208790771546205,30.311825394443655,Cleats
2017-07-16,24.082982536494633,17.191593946368645,30.816498241746164,Cleats
2017-07-17,24.436312467220034,17.72120636372924,30.83363166825241,Cleats
2017-07-18,23.15198192053404,16.627346023043465,29.09564492872237,Cleats
2017-07-19,24.30458098213731,18.175167244179423,31.10271584678339,Cleats
2017-07-20,23.694591919496723,17.369582673062308,30.42218489221709,Cleats
2017-07-21,23.788435828837667,17.381107815676433,30.182593356554722,Cleats
2017-07-22,23.527968761349044,16.895335163345386,30.252206253202893,Cleats
2017-07-23,23.74848717229971,17.813037499129138,30.2179366642282,Cleats
2017-07-24,24.184688202480796,17.242122053244437,30.563081866750093,Cleats
2017-07-25,22.985856242665196,16.550678323253713,29.514239043761354,Cleats
2017-07-26,24.22381036433372,17.85269406739095,30.734411378802626,Cleats
2017-07-27,23.69760046095127,17.3507814491621,30.44771275510136,Cleats
2017-07-28,23.871345111890463,17.02214267273759,30.479695177884135,Cleats
2017-07-29,23.685312778534833,17.19745434010852,29.748454166287196,Cleats
2017-07-30,23.973146889520976,17.271337114120364,30.16560172200124,Cleats
2017-07-31,24.468310553589816,18.163009240067524,31.33795454029034,Cleats
2017-08-01,23.319370757424224,17.072267209435392,29.55717841809094,Cleats
2017-08-02,24.59682707699147,18.15520598894501,31.021602428404726,Cleats
2017-08-03,24.09996207812324,17.97243426432078,30.502245700898275,Cleats
2017-08-04,24.292420744776,17.558255542528208,31.023754658685533,Cleats
2017-08-05,24.114824005598773,17.511397898538636,30.6375984403777,Cleats
2017-08-06,24.401159058990185,17.516269740044883,31.083992722745986,Cleats
2017-08-07,24.885653910710996,18.152049872360326,31.23952492963011,Cleats
2017-08-08,23.71810581221168,17.564008893389705,29.95688811969663,Cleats
2017-08-09,24.969540439847254,18.221530227848397,31.74035917118544,Cleats
2017-08-10,24.441169595992964,18.127270993458232,31.405878603543623,Cleats
2017-08-11,24.597670247246846,18.537669224523405,31.086234750864513,Cleats
2017-08-12,24.38129443055808,17.76741464853097,30.806869212088582,Cleats
2017-08-13,24.627395696130154,18.480153039755017,31.768429135178117,Cleats
2017-08-14,25.07171180923575,18.040201777992603,31.376930909639327,Cleats
2017-08-15,23.865723657636472,17.03732892158349,30.277215185017543,Cleats
2017-08-16,25.08113923147995,18.48976148096466,31.4189376442468,Cleats
2017-08-17,24.520961062315415,18.420858939733105,31.035432082545483,Cleats
2017-08-18,24.65047520338591,18.399764376534062,31.2953254120443,Cleats
2017-08-19,24.41287533058565,17.808496486817436,31.337372714289614,Cleats
